Comment_ID,Task_ID,Employee_ID,Comment_Text,Comment_Type,Visibility,Created_DateTime,Edited,Sentiment,Likes
CMT011124,TASK-17503,EMP335,Waiting for QA validation.,Customer Reply,Public,2025-10-06 12:53:46,No,Neutral,10
CMT011125,TASK-12371,EMP201,Production deployment scheduled.,Review,Internal,2025-02-25 08:33:28,Yes,Neutral,8
CMT011126,TASK-19780,EMP135,Additional logs have been attached.,Review,Internal,2025-06-04 05:42:00,No,Neutral,2
CMT011127,TASK-15528,EMP480,Security validation completed.,Update,Public,2025-01-23 12:07:15,No,Positive,6
CMT011128,TASK-11935,EMP362,API response time has improved.,Review,Public,2026-03-22 23:33:38,Yes,Neutral,8
CMT011129,TASK-15396,EMP108,Issue reproduced successfully.,Customer Reply,Public,2025-06-23 19:46:04,No,Negative,2
CMT011130,TASK-19210,EMP159,API response time has improved.,Update,Public,2025-03-23 08:24:19,No,Positive,7
CMT011131,TASK-15817,EMP147,Changes deployed to the development environment.,Deployment,Public,2024-09-24 00:43:42,No,Neutral,3
CMT011132,TASK-19517,EMP263,Deployment completed in UAT.,Update,Public,2024-10-18 01:18:36,No,Negative,2
CMT011133,TASK-18458,EMP097,Fix developed and submitted for code review.,Review,Public,2026-01-26 22:01:45,No,Neutral,1
CMT011134,TASK-11130,EMP223,Waiting for QA validation.,Investigation,Internal,2025-06-29 01:18:44,No,Positive,6
CMT011135,TASK-17208,EMP105,Fix developed and submitted for code review.,Investigation,Internal,2026-04-08 00:29:49,Yes,Neutral,2
CMT011136,TASK-15348,EMP185,Fix developed and submitted for code review.,Customer Reply,Public,2025-10-25 00:34:11,No,Positive,2
CMT011137,TASK-11819,EMP416,Waiting for QA validation.,Investigation,Internal,2025-04-13 16:11:34,No,Neutral,10
CMT011138,TASK-15072,EMP377,Dependency updated successfully.,Testing,Internal,2025-12-20 04:39:27,Yes,Positive,1
CMT011139,TASK-15369,EMP225,Task blocked due to external dependency.,Testing,Public,2025-10-25 20:29:24,No,Negative,10
CMT011140,TASK-16519,EMP388,Dependency updated successfully.,Customer Reply,Public,2024-07-28 09:29:07,Yes,Neutral,0
CMT011141,TASK-12817,EMP097,Performance optimization implemented.,Review,Internal,2025-04-28 23:18:12,Yes,Neutral,7
CMT011142,TASK-19378,EMP016,Changes deployed to the development environment.,Investigation,Public,2026-02-20 14:05:12,No,Neutral,9
CMT011143,TASK-14552,EMP036,Fix developed and submitted for code review.,Investigation,Internal,2024-10-02 00:51:30,Yes,Positive,8
CMT011144,TASK-18507,EMP414,Investigating the issue reported by the customer.,Review,Public,2024-12-22 01:35:52,No,Neutral,0
CMT011145,TASK-10095,EMP124,Database migration completed.,Deployment,Internal,2024-12-01 11:11:50,Yes,Positive,2
CMT011146,TASK-19020,EMP377,Code review completed successfully.,Customer Reply,Internal,2025-01-21 23:27:57,No,Positive,5
CMT011147,TASK-18727,EMP288,API response time has improved.,Testing,Internal,2026-03-19 14:30:59,Yes,Neutral,6
CMT011148,TASK-13921,EMP396,Deployment completed in UAT.,Deployment,Internal,2025-12-22 21:30:07,Yes,Negative,6
CMT011149,TASK-18026,EMP301,Additional logs have been attached.,Customer Reply,Public,2025-06-27 18:39:26,No,Negative,4
CMT011150,TASK-10678,EMP129,Production deployment scheduled.,Review,Internal,2025-02-10 00:05:32,Yes,Negative,5
CMT011151,TASK-10105,EMP181,Fix developed and submitted for code review.,Investigation,Internal,2025-02-18 07:48:41,No,Negative,3
CMT011152,TASK-18194,EMP145,Production deployment scheduled.,Deployment,Public,2024-07-16 22:25:30,No,Neutral,3
CMT011153,TASK-11006,EMP312,Changes deployed to the development environment.,Deployment,Public,2025-11-07 04:23:45,Yes,Positive,1
CMT011154,TASK-13661,EMP310,Production deployment scheduled.,Testing,Public,2026-03-01 02:16:49,Yes,Positive,1
CMT011155,TASK-18721,EMP225,Issue reproduced successfully.,Testing,Public,2025-12-21 22:56:11,Yes,Negative,4
CMT011156,TASK-15444,EMP330,Customer confirmed the fix.,Review,Public,2025-04-28 06:37:07,No,Negative,4
CMT011157,TASK-13001,EMP274,Code review completed successfully.,Customer Reply,Public,2025-04-21 08:28:50,Yes,Neutral,6
CMT011158,TASK-16968,EMP055,Database migration completed.,Customer Reply,Internal,2026-06-04 05:19:55,No,Positive,4
CMT011159,TASK-17100,EMP225,Investigating the issue reported by the customer.,Testing,Internal,2024-09-28 17:46:47,No,Positive,7
CMT011160,TASK-10790,EMP060,Production deployment scheduled.,Customer Reply,Internal,2025-08-01 19:14:25,No,Neutral,0
CMT011161,TASK-16179,EMP047,Waiting for QA validation.,Deployment,Public,2025-09-30 01:12:26,Yes,Negative,9
CMT011162,TASK-12670,EMP423,Database migration completed.,Review,Internal,2025-09-14 15:56:16,Yes,Negative,1
CMT011163,TASK-14271,EMP139,Issue reproduced successfully.,Review,Internal,2026-04-07 18:52:57,No,Neutral,6
CMT011164,TASK-16910,EMP484,Security validation completed.,Update,Public,2024-07-17 05:44:13,No,Positive,2
CMT011165,TASK-10309,EMP100,Issue reproduced successfully.,Deployment,Internal,2026-05-28 22:47:12,Yes,Positive,5
CMT011166,TASK-17593,EMP401,Fix developed and submitted for code review.,Testing,Internal,2025-12-25 23:46:05,Yes,Negative,2
CMT011167,TASK-12451,EMP172,Task blocked due to external dependency.,Investigation,Internal,2025-06-03 17:35:59,No,Positive,6
CMT011168,TASK-15859,EMP385,Performance optimization implemented.,Deployment,Public,2024-08-24 23:59:34,Yes,Neutral,8
CMT011169,TASK-18206,EMP022,Production deployment scheduled.,Customer Reply,Public,2024-12-24 20:51:49,Yes,Negative,10
CMT011170,TASK-19613,EMP381,Fix developed and submitted for code review.,Deployment,Public,2024-11-16 12:39:12,Yes,Negative,1
CMT011171,TASK-11514,EMP375,Security validation completed.,Deployment,Public,2025-11-27 09:36:27,No,Neutral,1
CMT011172,TASK-14114,EMP193,Code review completed successfully.,Deployment,Internal,2025-12-21 15:06:16,No,Positive,9
CMT011173,TASK-15036,EMP497,Unable to reproduce the reported issue.,Review,Public,2025-05-21 00:47:42,Yes,Positive,6
CMT011174,TASK-19857,EMP136,Investigating the issue reported by the customer.,Testing,Public,2026-02-08 17:34:00,Yes,Negative,8
CMT011175,TASK-18846,EMP237,Testing completed successfully.,Deployment,Public,2024-11-21 23:56:54,Yes,Neutral,8
CMT011176,TASK-15495,EMP435,Testing completed successfully.,Testing,Public,2024-11-11 08:37:08,Yes,Neutral,2
CMT011177,TASK-16365,EMP277,Production deployment scheduled.,Deployment,Public,2026-01-04 03:41:14,No,Positive,7
CMT011178,TASK-17461,EMP080,Monitoring the application after deployment.,Update,Internal,2025-05-13 19:08:16,No,Positive,3
CMT011179,TASK-19883,EMP446,Code review completed successfully.,Review,Internal,2026-02-06 00:12:59,Yes,Positive,9
CMT011180,TASK-10400,EMP331,Additional logs have been attached.,Customer Reply,Internal,2025-02-27 04:08:55,Yes,Negative,5
CMT011181,TASK-18283,EMP252,Customer confirmed the fix.,Investigation,Internal,2026-05-03 23:02:52,No,Negative,0
CMT011182,TASK-15704,EMP188,Testing completed successfully.,Customer Reply,Public,2025-12-30 08:46:00,No,Neutral,8
CMT011183,TASK-19653,EMP344,Testing completed successfully.,Review,Public,2025-07-25 18:25:06,No,Negative,3
CMT011184,TASK-17068,EMP222,Monitoring the application after deployment.,Deployment,Internal,2026-05-17 01:44:41,Yes,Negative,9
CMT011185,TASK-11020,EMP398,Additional logs have been attached.,Update,Public,2025-06-19 14:25:21,Yes,Negative,9
CMT011186,TASK-18867,EMP230,Fix developed and submitted for code review.,Testing,Public,2025-05-07 07:21:20,Yes,Positive,4
CMT011187,TASK-18725,EMP108,Testing completed successfully.,Customer Reply,Internal,2025-05-25 13:12:23,Yes,Neutral,7
CMT011188,TASK-13117,EMP254,Security validation completed.,Review,Internal,2025-04-10 05:12:43,Yes,Neutral,7
CMT011189,TASK-16560,EMP049,Testing completed successfully.,Customer Reply,Public,2026-07-05 20:28:53,Yes,Negative,10
CMT011190,TASK-19870,EMP410,Deployment completed in UAT.,Review,Public,2025-10-03 20:20:44,No,Negative,4
CMT011191,TASK-17042,EMP168,Additional logs have been attached.,Testing,Internal,2025-06-11 15:49:34,No,Neutral,1
CMT011192,TASK-17501,EMP175,Customer confirmed the fix.,Update,Public,2025-09-02 10:40:54,No,Neutral,3
CMT011193,TASK-11458,EMP450,Unable to reproduce the reported issue.,Testing,Internal,2024-12-19 13:03:35,No,Neutral,1
CMT011194,TASK-19931,EMP488,Deployment completed in UAT.,Review,Public,2025-03-29 13:21:57,No,Neutral,5
CMT011195,TASK-11007,EMP247,Task blocked due to external dependency.,Update,Internal,2025-10-21 04:04:43,Yes,Neutral,3
CMT011196,TASK-13103,EMP113,Deployment completed in UAT.,Update,Internal,2026-04-25 06:32:07,No,Positive,4
CMT011197,TASK-14142,EMP153,Issue reproduced successfully.,Customer Reply,Internal,2026-02-20 22:40:37,Yes,Positive,1
CMT011198,TASK-16707,EMP371,Performance optimization implemented.,Review,Internal,2024-12-26 21:17:09,No,Positive,1
CMT011199,TASK-19062,EMP267,Root cause identified and under analysis.,Update,Internal,2024-12-16 03:06:11,No,Positive,8
CMT011200,TASK-17362,EMP367,Monitoring the application after deployment.,Testing,Internal,2025-11-07 04:37:21,No,Neutral,5
CMT011201,TASK-15862,EMP317,Changes deployed to the development environment.,Customer Reply,Public,2024-09-23 22:57:32,Yes,Negative,9
CMT011202,TASK-11556,EMP401,Investigating the issue reported by the customer.,Customer Reply,Public,2026-04-30 19:15:51,No,Positive,4
CMT011203,TASK-17357,EMP386,Deployment completed in UAT.,Review,Public,2025-04-25 03:33:42,Yes,Neutral,0
CMT011204,TASK-11160,EMP094,API response time has improved.,Review,Internal,2025-07-02 12:47:43,Yes,Negative,9
CMT011205,TASK-16566,EMP019,Customer confirmed the fix.,Customer Reply,Internal,2026-05-20 15:31:38,Yes,Positive,8
CMT011206,TASK-19219,EMP333,Dependency updated successfully.,Deployment,Internal,2026-04-30 10:23:25,No,Positive,4
CMT011207,TASK-14691,EMP480,Dependency updated successfully.,Testing,Internal,2025-11-29 04:20:43,No,Negative,0
CMT011208,TASK-19094,EMP434,Waiting for QA validation.,Review,Internal,2025-11-15 04:54:19,Yes,Positive,3
CMT011209,TASK-17475,EMP339,Investigating the issue reported by the customer.,Investigation,Internal,2025-08-23 08:46:15,Yes,Neutral,6
CMT011210,TASK-18562,EMP062,Database migration completed.,Review,Public,2025-04-04 15:33:06,No,Neutral,3
CMT011211,TASK-11133,EMP323,Unable to reproduce the reported issue.,Customer Reply,Public,2025-02-07 15:12:07,No,Negative,8
CMT011212,TASK-12418,EMP180,Task blocked due to external dependency.,Customer Reply,Internal,2024-07-25 23:22:47,Yes,Neutral,7
CMT011213,TASK-19282,EMP412,Additional logs have been attached.,Review,Internal,2024-12-09 05:30:00,Yes,Neutral,7
CMT011214,TASK-11621,EMP053,Waiting for QA validation.,Update,Internal,2024-09-18 08:24:49,Yes,Negative,6
CMT011215,TASK-19414,EMP027,Fix developed and submitted for code review.,Deployment,Public,2025-05-05 10:12:20,No,Neutral,5
CMT011216,TASK-17414,EMP220,Unable to reproduce the reported issue.,Deployment,Public,2025-11-06 12:36:32,Yes,Positive,2
CMT011217,TASK-15652,EMP061,Additional logs have been attached.,Testing,Public,2025-05-12 21:39:01,Yes,Positive,10
CMT011218,TASK-19777,EMP013,API response time has improved.,Update,Public,2025-01-31 03:06:56,No,Negative,8
CMT011219,TASK-11205,EMP001,API response time has improved.,Customer Reply,Internal,2026-04-18 11:01:50,Yes,Positive,0
CMT011220,TASK-14695,EMP326,Security validation completed.,Customer Reply,Public,2026-06-30 01:44:02,No,Neutral,3
CMT011221,TASK-13832,EMP294,Monitoring the application after deployment.,Customer Reply,Public,2025-02-18 03:14:08,Yes,Negative,0
CMT011222,TASK-19639,EMP138,Database migration completed.,Deployment,Public,2025-04-21 04:45:09,No,Negative,1
CMT011223,TASK-12398,EMP409,Dependency updated successfully.,Deployment,Internal,2025-01-29 00:20:29,Yes,Neutral,5
CMT011224,TASK-10571,EMP117,Production deployment scheduled.,Deployment,Internal,2025-05-27 11:52:34,No,Neutral,0
CMT011225,TASK-12228,EMP395,Root cause identified and under analysis.,Deployment,Public,2026-03-29 04:50:06,No,Positive,10
CMT011226,TASK-15650,EMP467,Production deployment scheduled.,Investigation,Public,2025-09-12 15:31:18,No,Negative,0
CMT011227,TASK-15521,EMP388,Performance optimization implemented.,Testing,Internal,2026-06-15 07:47:55,Yes,Negative,8
CMT011228,TASK-14960,EMP187,Testing completed successfully.,Customer Reply,Internal,2026-06-12 15:54:41,Yes,Neutral,5
CMT011229,TASK-19131,EMP392,Dependency updated successfully.,Investigation,Internal,2026-07-01 07:27:35,No,Positive,0
CMT011230,TASK-18025,EMP268,Unable to reproduce the reported issue.,Deployment,Internal,2025-11-22 13:32:38,No,Negative,1
CMT011231,TASK-19298,EMP028,Root cause identified and under analysis.,Deployment,Public,2025-04-04 10:32:12,No,Negative,8
CMT011232,TASK-18071,EMP316,Investigating the issue reported by the customer.,Investigation,Public,2024-07-31 04:32:12,Yes,Negative,4
CMT011233,TASK-18273,EMP262,Security validation completed.,Deployment,Public,2026-03-23 00:15:27,Yes,Neutral,10
CMT011234,TASK-17285,EMP133,Fix developed and submitted for code review.,Update,Internal,2024-07-20 05:07:40,No,Negative,3
CMT011235,TASK-16963,EMP211,Unable to reproduce the reported issue.,Customer Reply,Public,2026-01-02 22:31:07,No,Neutral,5
CMT011236,TASK-16325,EMP307,Unable to reproduce the reported issue.,Review,Internal,2024-07-14 05:38:25,No,Positive,6
CMT011237,TASK-19873,EMP127,Deployment completed in UAT.,Update,Public,2026-01-19 15:32:17,Yes,Negative,2
CMT011238,TASK-11075,EMP419,Database migration completed.,Testing,Public,2025-02-17 16:49:20,Yes,Neutral,0
CMT011239,TASK-10187,EMP367,Production deployment scheduled.,Update,Public,2026-02-21 19:57:20,No,Positive,3
CMT011240,TASK-19282,EMP394,Security validation completed.,Investigation,Internal,2024-10-06 06:22:31,Yes,Neutral,3
CMT011241,TASK-13080,EMP009,Monitoring the application after deployment.,Review,Public,2025-04-04 16:19:11,No,Positive,1
CMT011242,TASK-15945,EMP490,Customer confirmed the fix.,Deployment,Internal,2025-01-24 14:01:59,No,Neutral,6
CMT011243,TASK-12797,EMP497,Database migration completed.,Testing,Internal,2026-03-06 19:50:37,Yes,Positive,2
CMT011244,TASK-12882,EMP326,Dependency updated successfully.,Testing,Internal,2025-01-13 10:05:12,Yes,Neutral,3
CMT011245,TASK-19297,EMP322,Database migration completed.,Review,Public,2024-08-05 18:12:48,Yes,Negative,6
CMT011246,TASK-11966,EMP088,Additional logs have been attached.,Update,Internal,2024-08-22 22:27:56,Yes,Neutral,1
CMT011247,TASK-10785,EMP277,Investigating the issue reported by the customer.,Testing,Public,2025-05-29 01:28:44,Yes,Neutral,7
CMT011248,TASK-13104,EMP307,Performance optimization implemented.,Update,Internal,2024-08-25 04:29:20,No,Negative,3
CMT011249,TASK-10017,EMP026,Root cause identified and under analysis.,Update,Public,2026-03-31 03:49:09,Yes,Negative,8
CMT011250,TASK-17141,EMP306,Task blocked due to external dependency.,Investigation,Public,2025-04-15 06:41:00,No,Positive,3
CMT011251,TASK-19096,EMP124,Database migration completed.,Investigation,Public,2025-08-19 23:39:21,Yes,Negative,1
CMT011252,TASK-14515,EMP318,Database migration completed.,Testing,Internal,2025-04-05 08:02:58,Yes,Negative,9
CMT011253,TASK-18051,EMP316,Investigating the issue reported by the customer.,Investigation,Internal,2025-12-21 09:05:20,Yes,Negative,0
CMT011254,TASK-16285,EMP490,Issue reproduced successfully.,Testing,Internal,2026-03-02 20:21:20,No,Negative,8
CMT011255,TASK-18554,EMP081,Fix developed and submitted for code review.,Customer Reply,Public,2024-12-07 21:36:46,No,Neutral,10
CMT011256,TASK-17142,EMP012,Unable to reproduce the reported issue.,Update,Internal,2026-02-07 01:00:30,Yes,Neutral,3
CMT011257,TASK-13702,EMP039,Database migration completed.,Update,Internal,2024-11-07 01:06:34,Yes,Negative,3
CMT011258,TASK-15751,EMP090,Fix developed and submitted for code review.,Deployment,Public,2025-08-15 13:59:52,Yes,Neutral,3
CMT011259,TASK-13392,EMP214,Customer confirmed the fix.,Deployment,Public,2024-12-12 06:15:44,Yes,Negative,6
CMT011260,TASK-16613,EMP342,Fix developed and submitted for code review.,Customer Reply,Internal,2026-05-14 12:48:15,No,Neutral,2
CMT011261,TASK-12765,EMP129,Deployment completed in UAT.,Review,Public,2026-03-06 00:35:10,Yes,Neutral,0
CMT011262,TASK-10015,EMP073,Production deployment scheduled.,Testing,Public,2024-11-12 03:25:53,No,Negative,0
CMT011263,TASK-16998,EMP482,Customer confirmed the fix.,Review,Public,2025-03-15 13:34:31,Yes,Neutral,7
CMT011264,TASK-14682,EMP185,Monitoring the application after deployment.,Review,Internal,2024-10-14 07:48:18,Yes,Neutral,4
CMT011265,TASK-17867,EMP020,Dependency updated successfully.,Review,Internal,2024-11-17 00:21:05,No,Negative,6
CMT011266,TASK-13598,EMP199,Changes deployed to the development environment.,Customer Reply,Internal,2025-05-12 23:17:02,Yes,Negative,1
CMT011267,TASK-13824,EMP436,Unable to reproduce the reported issue.,Investigation,Public,2025-05-05 13:35:11,No,Positive,1
CMT011268,TASK-18665,EMP388,Issue reproduced successfully.,Deployment,Internal,2026-02-17 01:24:55,No,Negative,9
CMT011269,TASK-14211,EMP401,Investigating the issue reported by the customer.,Customer Reply,Public,2024-07-29 04:25:07,Yes,Positive,7
CMT011270,TASK-10182,EMP375,Fix developed and submitted for code review.,Review,Public,2024-08-21 07:13:26,Yes,Neutral,2
CMT011271,TASK-10447,EMP130,Customer confirmed the fix.,Testing,Public,2025-06-10 05:34:22,Yes,Negative,7
CMT011272,TASK-11290,EMP032,Issue reproduced successfully.,Investigation,Public,2024-11-08 19:42:31,No,Negative,10
CMT011273,TASK-16494,EMP090,Performance optimization implemented.,Customer Reply,Public,2025-01-15 13:08:42,No,Positive,6
CMT011274,TASK-14401,EMP455,Performance optimization implemented.,Update,Public,2026-03-13 17:46:54,Yes,Positive,1
CMT011275,TASK-12694,EMP376,Task blocked due to external dependency.,Testing,Internal,2026-07-03 15:24:20,No,Positive,10
